0.00000    3.3500   0.1500   2.0000   0.0001   0.0006  0.12429E+05  0.12429E+05  0.00000E+00  0.00000E+00  0.10084E+08  0.10057E+08  0.00000E+00  0.26778E+05  0.10000E+01
0.00000    3.3500   0.1500   2.5000   0.0002   0.0010  0.79481E+04  0.79481E+04  0.00000E+00  0.00000E+00  0.41820E+07  0.41651E+07  0.00000E+00  0.16926E+05  0.10000E+01
0.00000    3.3500   0.1500   3.0000   0.0002   0.0014  0.55137E+04  0.55137E+04  0.00000E+00  0.00000E+00  0.20351E+07  0.20235E+07  0.00000E+00  0.11565E+05  0.10000E+01
0.00000    3.3500   0.1500   3.5000   0.0003   0.0019  0.40457E+04  0.40457E+04  0.00000E+00  0.00000E+00  0.11065E+07  0.10982E+07  0.00000E+00  0.83425E+04  0.10000E+01
0.00000    3.3500   0.1500   4.0000   0.0004   0.0024  0.30928E+04  0.30928E+04  0.00000E+00  0.00000E+00  0.65265E+06  0.64639E+06  0.00000E+00  0.62614E+04  0.10000E+01
0.00000    3.3500   0.1500   4.5000   0.0005   0.0031  0.24394E+04  0.24394E+04  0.00000E+00  0.00000E+00  0.40971E+06  0.40486E+06  0.00000E+00  0.48456E+04  0.10000E+01
0.00000    3.3500   0.1500   5.0000   0.0006   0.0038  0.19720E+04  0.19720E+04  0.00000E+00  0.00000E+00  0.27017E+06  0.26633E+06  0.00000E+00  0.38416E+04  0.10000E+01
0.00000    3.3500   0.1500   5.5000   0.0008   0.0046  0.16261E+04  0.16261E+04  0.00000E+00  0.00000E+00  0.18541E+06  0.18230E+06  0.00000E+00  0.31066E+04  0.10000E+01
0.00000    3.3500   0.1500   6.0000   0.0009   0.0055  0.13630E+04  0.13630E+04  0.00000E+00  0.00000E+00  0.13150E+06  0.12894E+06  0.00000E+00  0.25539E+04  0.10000E+01
0.00000    3.3500   0.1500   6.5000   0.0011   0.0065  0.11582E+04  0.11582E+04  0.00000E+00  0.00000E+00  0.95881E+05  0.93752E+05  0.00000E+00  0.21291E+04  0.10000E+01
0.00000    3.3500   0.1500   7.0000   0.0012   0.0075  0.99563E+03  0.99563E+03  0.00000E+00  0.00000E+00  0.71581E+05  0.69784E+05  0.00000E+00  0.17964E+04  0.10000E+01
0.00000    3.3500   0.1500   7.5000   0.0014   0.0086  0.86444E+03  0.86444E+03  0.00000E+00  0.00000E+00  0.54538E+05  0.53006E+05  0.00000E+00  0.15316E+04  0.10000E+01
0.00000    3.3500   0.1500   8.0000   0.0016   0.0098  0.75704E+03  0.75704E+03  0.00000E+00  0.00000E+00  0.42296E+05  0.40978E+05  0.00000E+00  0.13178E+04  0.10000E+01
0.00000    3.3500   0.1500   8.5000   0.0018   0.0110  0.66800E+03  0.66800E+03  0.00000E+00  0.00000E+00  0.33317E+05  0.32173E+05  0.00000E+00  0.11432E+04  0.10000E+01
0.00000    3.3500   0.1500   9.0000   0.0021   0.0124  0.59336E+03  0.59336E+03  0.00000E+00  0.00000E+00  0.26609E+05  0.25610E+05  0.00000E+00  0.99894E+03  0.10000E+01
0.00000    3.3500   0.1500   9.5000   0.0023   0.0138  0.53017E+03  0.53017E+03  0.00000E+00  0.00000E+00  0.21515E+05  0.20636E+05  0.00000E+00  0.87865E+03  0.10000E+01
0.00000    3.3500   0.1500  10.0000   0.0025   0.0153  0.47621E+03  0.47621E+03  0.00000E+00  0.00000E+00  0.17589E+05  0.16812E+05  0.00000E+00  0.77747E+03  0.10000E+01
0.00000    3.3500   0.1500  10.5000   0.0028   0.0168  0.42976E+03  0.42976E+03  0.00000E+00  0.00000E+00  0.14524E+05  0.13832E+05  0.00000E+00  0.69167E+03  0.10000E+01
0.00000    3.3500   0.1500  11.0000   0.0031   0.0185  0.38949E+03  0.38949E+03  0.00000E+00  0.00000E+00  0.12102E+05  0.11484E+05  0.00000E+00  0.61840E+03  0.10000E+01
0.00000    3.3500   0.1500  11.5000   0.0034   0.0202  0.35435E+03  0.35435E+03  0.00000E+00  0.00000E+00  0.10167E+05  0.96121E+04  0.00000E+00  0.55541E+03  0.10000E+01
0.00000    3.3500   0.1500  12.0000   0.0037   0.0220  0.32352E+03  0.32352E+03  0.00000E+00  0.00000E+00  0.86069E+04  0.81059E+04  0.00000E+00  0.50094E+03  0.10000E+01
0.00000    3.3500   0.1500  12.5000   0.0040   0.0238  0.29631E+03  0.29631E+03  0.00000E+00  0.00000E+00  0.73364E+04  0.68829E+04  0.00000E+00  0.45356E+03  0.10000E+01
0.00000    3.3500   0.1500  13.0000   0.0043   0.0258  0.27219E+03  0.27219E+03  0.00000E+00  0.00000E+00  0.62936E+04  0.58814E+04  0.00000E+00  0.41215E+03  0.10000E+01
0.00000    3.3500   0.1500  13.5000   0.0046   0.0278  0.25070E+03  0.25070E+03  0.00000E+00  0.00000E+00  0.54309E+04  0.50551E+04  0.00000E+00  0.37576E+03  0.10000E+01
0.00000    3.3500   0.1500  14.0000   0.0050   0.0299  0.23149E+03  0.23149E+03  0.00000E+00  0.00000E+00  0.47122E+04  0.43685E+04  0.00000E+00  0.34365E+03  0.10000E+01
0.00000    3.3500   0.1500  14.5000   0.0053   0.0320  0.21424E+03  0.21424E+03  0.00000E+00  0.00000E+00  0.41094E+04  0.37942E+04  0.00000E+00  0.31519E+03  0.10000E+01
0.00000    3.3500   0.1500  15.0000   0.0057   0.0342  0.19870E+03  0.19870E+03  0.00000E+00  0.00000E+00  0.36008E+04  0.33109E+04  0.00000E+00  0.28986E+03  0.10000E+01
0.00000    3.3500   0.1500  15.5000   0.0061   0.0366  0.18466E+03  0.18466E+03  0.00000E+00  0.00000E+00  0.31691E+04  0.29018E+04  0.00000E+00  0.26725E+03  0.10000E+01
0.00000    3.3500   0.1500  16.0000   0.0065   0.0389  0.17193E+03  0.17193E+03  0.00000E+00  0.00000E+00  0.28007E+04  0.25537E+04  0.00000E+00  0.24698E+03  0.10000E+01
0.00000    3.3500   0.1500  16.5000   0.0069   0.0414  0.16036E+03  0.16036E+03  0.00000E+00  0.00000E+00  0.24848E+04  0.22560E+04  0.00000E+00  0.22875E+03  0.10000E+01
0.00000    3.3500   0.1500  17.0000   0.0073   0.0439  0.14981E+03  0.14981E+03  0.00000E+00  0.00000E+00  0.22126E+04  0.20003E+04  0.00000E+00  0.21231E+03  0.10000E+01
0.00000    3.3500   0.1500  17.5000   0.0077   0.0465  0.14017E+03  0.14017E+03  0.00000E+00  0.00000E+00  0.19769E+04  0.17795E+04  0.00000E+00  0.19744E+03  0.10000E+01
