4	11
0	-6698.43	-6354.97	34.346
1	3350	3350	50
2	150	1550	50
3	0.0349066	0.349066	0.00872665
11803
0.0001	600	12429	12429	0	0	1.0084e+07	1.0057e+07	0	26778	1	
0.0001	600	12429	12429	0	0	1.302e+07	1.2994e+07	0	26099	1	
0.0001	600	12429	12429	0	0	1.6026e+07	1.6e+07	0	25408	1	
0.0001	600	12429	12429	0	0	1.9104e+07	1.9079e+07	0	24705	1	
0.0001	600	12429	12429	0	0	2.2256e+07	2.2232e+07	0	23991	1	
0.0001	600	12429	12429	0	0	2.5481e+07	2.5458e+07	0	23264	1	
0.0001	600	12429	12429	0	0	2.8783e+07	2.876e+07	0	22526	1	
0.0001	600	12429	12429	0	0	3.2159e+07	3.2137e+07	0	21776	1	
0.0001	600	12429	12429	0	0	3.5611e+07	3.559e+07	0	21015	1	
0.0001	600	12429	12429	0	0	3.9134e+07	3.9114e+07	0	20242	1	
0.0001	600	12429	12429	0	0	4.2712e+07	4.2693e+07	0	19457	1	
0.0001	800	12664	12664	0	0	6.1858e+06	6.1607e+06	0	25042	1	
0.0001	800	12664	12664	0	0	7.8819e+06	7.8574e+06	0	24546	1	
0.0001	800	12664	12664	0	0	9.61e+06	9.586e+06	0	24044	1	
0.0001	800	12664	12664	0	0	1.137e+07	1.1347e+07	0	23535	1	
0.0001	800	12664	12664	0	0	1.3164e+07	1.3141e+07	0	23019	1	
0.0001	800	12664	12664	0	0	1.499e+07	1.4967e+07	0	22496	1	
0.0001	800	12664	12664	0	0	1.6849e+07	1.6827e+07	0	21966	1	
0.0001	800	12664	12664	0	0	1.8742e+07	1.872e+07	0	21429	1	
0.0001	800	12664	12664	0	0	2.0667e+07	2.0646e+07	0	20886	1	
0.0001	800	12664	12664	0	0	2.2624e+07	2.2603e+07	0	20337	1	
0.0001	800	12664	12664	0	0	2.4604e+07	2.4584e+07	0	19781	1	
0.0002	1000	12912	12912	0	0	4.2234e+06	4.199e+06	0	24375	1	
0.0002	1000	12912	12912	0	0	5.3292e+06	5.3052e+06	0	23976	1	
0.0002	1000	12912	12912	0	0	6.4522e+06	6.4286e+06	0	23572	1	
0.0002	1000	12912	12912	0	0	7.5925e+06	7.5694e+06	0	23163	1	
0.0002	1000	12912	12912	0	0	8.7504e+06	8.7276e+06	0	22749	1	
0.0002	1000	12912	12912	0	0	9.9258e+06	9.9035e+06	0	22330	1	
0.0002	1000	12912	12912	0	0	1.1119e+07	1.1097e+07	0	21907	1	
0.0002	1000	12912	12912	0	0	1.2329e+07	1.2308e+07	0	21478	1	
0.0002	1000	12912	12912	0	0	1.3557e+07	1.3536e+07	0	21045	1	
0.0002	1000	12912	12912	0	0	1.4801e+07	1.4781e+07	0	20607	1	
0.0002	1000	12912	12912	0	0	1.6058e+07	1.6038e+07	0	20165	1	
0.0002	1200	13174	13174	0	0	3.0947e+06	3.0706e+06	0	24159	1	
0.0002	1200	13174	13174	0	0	3.8737e+06	3.8499e+06	0	23819	1	
0.0002	1200	13174	13174	0	0	4.6631e+06	4.6396e+06	0	23475	1	
0.0002	1200	13174	13174	0	0	5.4629e+06	5.4397e+06	0	23127	1	
0.0002	1200	13174	13174	0	0	6.2731e+06	6.2503e+06	0	22776	1	
0.0002	1200	13174	13174	0	0	7.0939e+06	7.0715e+06	0	22420	1	
0.0002	1200	13174	13174	0	0	7.9251e+06	7.9031e+06	0	22060	1	
0.0002	1200	13174	13174	0	0	8.7668e+06	8.7451e+06	0	21696	1	
0.0002	1200	13174	13174	0	0	9.6188e+06	9.5974e+06	0	21329	1	
0.0002	1200	13174	13174	0	0	1.048e+07	1.046e+07	0	20958	1	
0.0002	1200	13174	13174	0	0	1.1349e+07	1.1329e+07	0	20584	1	
0.0003	1400	13451	13451	0	0	2.385e+06	2.3608e+06	0	24175	1	
0.0003	1400	13451	13451	0	0	2.9642e+06	2.9403e+06	0	23875	1	
0.0003	1400	13451	13451	0	0	3.5502e+06	3.5266e+06	0	23572	1	
0.0003	1400	13451	13451	0	0	4.1429e+06	4.1196e+06	0	23266	1	
0.0003	1400	13451	13451	0	0	4.7424e+06	4.7195e+06	0	22955	1	
0.0003	1400	13451	13451	0	0	5.3487e+06	5.3261e+06	0	22642	1	
0.0003	1400	13451	13451	0	0	5.9619e+06	5.9395e+06	0	22325	1	
0.0003	1400	13451	13451	0	0	6.5817e+06	6.5597e+06	0	22005	1	
0.0003	1400	13451	13451	0	0	7.2082e+06	7.1865e+06	0	21681	1	
0.0003	1400	13451	13451	0	0	7.8409e+06	7.8196e+06	0	21355	1	
0.0003	1400	13451	13451	0	0	8.4784e+06	8.4574e+06	0	21025	1	
0.0003	1600	13744	13744	0	0	1.9092e+06	1.8849e+06	0	24329	1	
0.0003	1600	13744	13744	0	0	2.3573e+06	2.3333e+06	0	24058	1	
0.0003	1600	13744	13744	0	0	2.8102e+06	2.7864e+06	0	23785	1	
0.0003	1600	13744	13744	0	0	3.2676e+06	3.2441e+06	0	23509	1	
0.0003	1600	13744	13744	0	0	3.7298e+06	3.7065e+06	0	23229	1	
0.0003	1600	13744	13744	0	0	4.1966e+06	4.1736e+06	0	22946	1	
0.0003	1600	13744	13744	0	0	4.6681e+06	4.6454e+06	0	22661	1	
0.0003	1600	13744	13744	0	0	5.1442e+06	5.1218e+06	0	22372	1	
0.0003	1600	13744	13744	0	0	5.6248e+06	5.6027e+06	0	22080	1	
0.0003	1600	13744	13744	0	0	6.1097e+06	6.0879e+06	0	21786	1	
0.0003	1600	13744	13744	0	0	6.5979e+06	6.5764e+06	0	21489	1	
0.0003	1800	14054	14054	0	0	1.5745e+06	1.5499e+06	0	24576	1	
0.0003	1800	14054	14054	0	0	1.932e+06	1.9077e+06	0	24328	1	
0.0003	1800	14054	14054	0	0	2.2929e+06	2.2688e+06	0	24078	1	
0.0003	1800	14054	14054	0	0	2.6572e+06	2.6333e+06	0	23824	1	
0.0003	1800	14054	14054	0	0	3.0248e+06	3.0012e+06	0	23568	1	
0.0003	1800	14054	14054	0	0	3.3957e+06	3.3724e+06	0	23309	1	
0.0003	1800	14054	14054	0	0	3.77e+06	3.747e+06	0	23048	1	
0.0003	1800	14054	14054	0	0	4.1476e+06	4.1249e+06	0	22783	1	
0.0003	1800	14054	14054	0	0	4.5285e+06	4.506e+06	0	22516	1	
0.0003	1800	14054	14054	0	0	4.9124e+06	4.8902e+06	0	22246	1	
0.0003	1800	14054	14054	0	0	5.2987e+06	5.2768e+06	0	21974	1	
0.0004	2000	14381	14381	0	0	1.3302e+06	1.3053e+06	0	24894	1	
0.0004	2000	14381	14381	0	0	1.6224e+06	1.5977e+06	0	24665	1	
0.0004	2000	14381	14381	0	0	1.9171e+06	1.8927e+06	0	24433	1	
0.0004	2000	14381	14381	0	0	2.2144e+06	2.1902e+06	0	24199	1	
0.0004	2000	14381	14381	0	0	2.5141e+06	2.4902e+06	0	23962	1	
0.0004	2000	14381	14381	0	0	2.8164e+06	2.7927e+06	0	23722	1	
0.0004	2000	14381	14381	0	0	3.1211e+06	3.0977e+06	0	23480	1	
0.0004	2000	14381	14381	0	0	3.4283e+06	3.4051e+06	0	23235	1	
0.0004	2000	14381	14381	0	0	3.738e+06	3.715e+06	0	22987	1	
0.0004	2000	14381	14381	0	0	4.0499e+06	4.0271e+06	0	22737	1	
0.0004	2000	14381	14381	0	0	4.3635e+06	4.341e+06	0	22485	1	
0.0004	2200	14727	14727	0	0	1.1464e+06	1.1212e+06	0	25272	1	
0.0004	2200	14727	14727	0	0	1.3901e+06	1.365e+06	0	25058	1	
0.0004	2200	14727	14727	0	0	1.6356e+06	1.6108e+06	0	24841	1	
0.0004	2200	14727	14727	0	0	1.8831e+06	1.8585e+06	0	24622	1	
0.0004	2200	14727	14727	0	0	2.1325e+06	2.1081e+06	0	24401	1	
0.0004	2200	14727	14727	0	0	2.3838e+06	2.3596e+06	0	24176	1	
0.0004	2200	14727	14727	0	0	2.637e+06	2.6131e+06	0	23950	1	
0.0004	2200	14727	14727	0	0	2.8922e+06	2.8684e+06	0	23721	1	
0.0004	2200	14727	14727	0	0	3.1491e+06	3.1256e+06	0	23489	1	
0.0004	2200	14727	14727	0	0	3.4078e+06	3.3846e+06	0	23256	1	
0.0004	2200	14727	14727	0	0	3.6679e+06	3.6449e+06	0	23020	1	
0.0005	2400	15093	15093	0	0	1.0049e+06	979210	0	25694	1	
0.0005	2400	15093	15093	0	0	1.2114e+06	1.1859e+06	0	25493	1	
0.0005	2400	15093	15093	0	0	1.4194e+06	1.3941e+06	0	25290	1	
0.0005	2400	15093	15093	0	0	1.6289e+06	1.6038e+06	0	25084	1	
0.0005	2400	15093	15093	0	0	1.8399e+06	1.815e+06	0	24876	1	
0.0005	2400	15093	15093	0	0	2.0524e+06	2.0277e+06	0	24666	1	
0.0005	2400	15093	15093	0	0	2.2664e+06	2.2419e+06	0	24453	1	
0.0005	2400	15093	15093	0	0	2.4819e+06	2.4576e+06	0	24237	1	
0.0005	2400	15093	15093	0	0	2.6988e+06	2.6748e+06	0	24020	1	
0.0005	2400	15093	15093	0	0	2.9171e+06	2.8933e+06	0	23800	1	
0.0005	2400	15093	15093	0	0	3.1365e+06	3.1129e+06	0	23578	1	
0.0005	2700	15480	15480	0	0	893830	867670	0	26163	1	
0.0005	2700	15480	15480	0	0	1.0712e+06	1.0453e+06	0	25974	1	
0.0005	2700	15480	15480	0	0	1.2499e+06	1.2241e+06	0	25782	1	
0.0005	2700	15480	15480	0	0	1.4297e+06	1.4041e+06	0	25588	1	
0.0005	2700	15480	15480	0	0	1.6108e+06	1.5854e+06	0	25392	1	
0.0005	2700	15480	15480	0	0	1.793e+06	1.7678e+06	0	25193	1	
0.0005	2700	15480	15480	0	0	1.9765e+06	1.9515e+06	0	24992	1	
0.0005	2700	15480	15480	0	0	2.1611e+06	2.1364e+06	0	24789	1	
0.0005	2700	15480	15480	0	0	2.347e+06	2.3224e+06	0	24583	1	
0.0005	2700	15480	15480	0	0	2.5339e+06	2.5095e+06	0	24375	1	
0.0005	2700	15480	15480	0	0	2.7216e+06	2.6975e+06	0	24165	1	
0.0006	2900	15890	15890	0	0	805090	778420	0	26677	1	
0.0006	2900	15890	15890	0	0	959360	932860	0	26498	1	
0.0006	2900	15890	15890	0	0	1.1146e+06	1.0883e+06	0	26316	1	
0.0006	2900	15890	15890	0	0	1.2709e+06	1.2447e+06	0	26133	1	
0.0006	2900	15890	15890	0	0	1.4281e+06	1.4022e+06	0	25947	1	
0.0006	2900	15890	15890	0	0	1.5863e+06	1.5606e+06	0	25758	1	
0.0006	2900	15890	15890	0	0	1.7455e+06	1.72e+06	0	25568	1	
0.0006	2900	15890	15890	0	0	1.9057e+06	1.8803e+06	0	25375	1	
0.0006	2900	15890	15890	0	0	2.0668e+06	2.0416e+06	0	25179	1	
0.0006	2900	15890	15890	0	0	2.2288e+06	2.2039e+06	0	24982	1	
0.0006	2900	15890	15890	0	0	2.3915e+06	2.3668e+06	0	24783	1	
0.0006	3100	16323	16323	0	0	733300	706070	0	27233	1	
0.0006	3100	16323	16323	0	0	868830	841770	0	27062	1	
0.0006	3100	16323	16323	0	0	1.0052e+06	978290	0	26890	1	
0.0006	3100	16323	16323	0	0	1.1424e+06	1.1156e+06	0	26716	1	
0.0006	3100	16323	16323	0	0	1.2803e+06	1.2538e+06	0	26539	1	
0.0006	3100	16323	16323	0	0	1.4191e+06	1.3928e+06	0	26360	1	
0.0006	3100	16323	16323	0	0	1.5588e+06	1.5326e+06	0	26178	1	
0.0006	3100	16323	16323	0	0	1.6992e+06	1.6732e+06	0	25994	1	
0.0006	3100	16323	16323	0	0	1.8404e+06	1.8146e+06	0	25809	1	
0.0006	3100	16323	16323	0	0	1.9823e+06	1.9567e+06	0	25621	1	
0.0006	3100	16323	16323	0	0	2.1248e+06	2.0994e+06	0	25431	1	
0.0007	3300	16783	16783	0	0	674410	646570	0	27833	1	
0.0007	3300	16783	16783	0	0	794550	766880	0	27671	1	
