4	15
0	-6698.43	-6354.97	34.346
1	877	877	50
2	26	876	25
3	0.0349066	0.349066	0.00872665
14245
0	0	83579	83579	0	0	4.9089e+08	4.9071e+08	0	177080	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	7.4826e+08	7.4809e+08	0	172170	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	1.0312e+09	1.031e+09	0	166900	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	1.3424e+09	1.3422e+09	0	161220	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	1.6849e+09	1.6848e+09	0	155080	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	2.062e+09	2.0619e+09	0	148430	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	2.4774e+09	2.4773e+09	0	141230	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	2.9348e+09	2.9346e+09	0	133410	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	3.4379e+09	3.4377e+09	0	124910	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	3.9894e+09	3.9893e+09	0	115660	1	5.0302e+08	5.0293e+08	87574	2426	
0	0	83579	83579	0	0	4.5832e+09	4.5831e+09	0	105610	1	5.0302e+08	5.0293e+08	87574	2426	
0	100	93452	93452	0	0	2.1644e+08	2.1629e+08	0	145990	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	3.0045e+08	3.003e+08	0	143150	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	3.895e+08	3.8936e+08	0	140250	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	4.8391e+08	4.8377e+08	0	137250	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	5.8398e+08	5.8385e+08	0	134170	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	6.9004e+08	6.8991e+08	0	130990	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	8.024e+08	8.0228e+08	0	127700	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	9.2137e+08	9.2124e+08	0	124310	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	1.0472e+09	1.047e+09	0	120800	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	1.1798e+09	1.1797e+09	0	117190	1	2.2396e+08	2.2386e+08	98321	1679	
0	100	93452	93452	0	0	1.318e+09	1.3179e+09	0	113470	1	2.2396e+08	2.2386e+08	98321	1679	
0.0001	100	104570	104570	0	0	1.2188e+08	1.2173e+08	0	146320	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	1.6315e+08	1.6301e+08	0	144200	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	2.0625e+08	2.0611e+08	0	142070	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	2.5123e+08	2.5109e+08	0	139900	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	2.9817e+08	2.9803e+08	0	137710	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	3.4715e+08	3.4701e+08	0	135470	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	3.9824e+08	3.981e+08	0	133210	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	4.5148e+08	4.5135e+08	0	130900	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	5.0693e+08	5.068e+08	0	128570	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	5.6454e+08	5.6442e+08	0	126190	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	104570	104570	0	0	6.2386e+08	6.2374e+08	0	123800	1	1.1939e+08	1.1928e+08	109780	220	
0.0001	100	117220	117220	0	0	7.9638e+07	7.9484e+07	0	153620	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	1.0421e+08	1.0405e+08	0	151810	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	1.2964e+08	1.2949e+08	0	149990	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	1.5595e+08	1.558e+08	0	148170	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	1.8317e+08	1.8303e+08	0	146330	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	2.1134e+08	2.1119e+08	0	144480	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	2.4046e+08	2.4031e+08	0	142610	1	7.4209e+07	7.4087e+07	122450	0	
0.0001	100	117220	117220	0	0	2.7055e+08	2.7041e+08	0	140720	1	7.4209e+07	7.4087e+07	122450	0	
